,station_id,Hours,variable,records
72155,CS2-1,119.8,Temperature,30.1
72156,CS2-1,119.82,Temperature,30.3
72157,CS2-1,119.83,Temperature,30.1
72158,CS2-1,119.85,Temperature,30.0
72159,CS2-1,119.87,Temperature,29.8
72160,CS2-1,119.89,Temperature,29.9
72161,CS2-1,119.9,Temperature,29.9
72162,CS2-1,119.94,Temperature,29.7
72163,CS2-1,119.95,Temperature,29.6
72164,CS2-1,119.97,Temperature,29.7
72165,CS2-1,119.98,Temperature,29.8
72166,CS2-1,120.0,Temperature,30.0
72167,CS2-1,120.02,Temperature,30.0
72168,CS2-1,120.03,Temperature,29.9
72169,CS2-1,120.05,Temperature,30.1
72170,CS2-1,120.07,Temperature,30.0
72171,CS2-1,120.08,Temperature,30.4
72172,CS2-1,120.1,Temperature,30.4
72173,CS2-1,120.12,Temperature,30.1
72174,CS2-1,120.13,Temperature,30.0
72175,CS2-1,120.15,Temperature,30.0
72176,CS2-1,120.17,Temperature,30.0
72177,CS2-1,120.18,Temperature,30.0
72178,CS2-1,120.2,Temperature,29.9
72179,CS2-1,120.22,Temperature,29.9
72180,CS2-1,120.23,Temperature,29.8
72181,CS2-1,120.25,Temperature,29.9
72182,CS2-1,120.27,Temperature,30.1
72183,CS2-1,120.28,Temperature,30.2
72184,CS2-1,120.3,Temperature,30.2
72185,CS2-1,120.32,Temperature,30.2
72186,CS2-1,120.33,Temperature,30.2
72187,CS2-1,120.35,Temperature,30.2
72188,CS2-1,120.37,Temperature,30.1
72189,CS2-1,120.38,Temperature,29.9
72190,CS2-1,120.4,Temperature,29.8
72191,CS2-1,120.42,Temperature,29.9
72192,CS2-1,120.43,Temperature,29.7
72193,CS2-1,120.45,Temperature,29.8
72194,CS2-1,120.47,Temperature,29.8
72195,CS2-1,120.48,Temperature,29.7
72196,CS2-1,120.5,Temperature,29.7
72197,CS2-1,120.52,Temperature,29.9
72198,CS2-1,120.53,Temperature,30.0
72199,CS2-1,120.55,Temperature,30.0
72200,CS2-1,120.57,Temperature,30.0
72201,CS2-1,120.58,Temperature,30.0
72202,CS2-1,120.6,Temperature,30.0
72203,CS2-1,120.62,Temperature,30.1
72204,CS2-1,120.63,Temperature,30.3
72205,CS2-1,120.65,Temperature,30.2
72206,CS2-1,120.67,Temperature,30.0
72207,CS2-1,120.68,Temperature,30.0
72208,CS2-1,120.7,Temperature,30.2
72209,CS2-1,120.72,Temperature,30.0
72210,CS2-1,120.73,Temperature,30.1
72211,CS2-1,120.75,Temperature,30.0
72212,CS2-1,120.77,Temperature,29.9
72213,CS2-1,120.79,Temperature,29.9
72214,CS2-1,120.8,Temperature,30.1
72215,CS2-1,120.82,Temperature,30.1
72216,CS2-1,120.84,Temperature,30.1
72217,CS2-1,120.85,Temperature,30.0
72218,CS2-1,120.87,Temperature,30.2
72219,CS2-1,120.88,Temperature,30.4
72220,CS2-1,120.9,Temperature,30.4
72221,CS2-1,120.92,Temperature,30.3
72222,CS2-1,120.93,Temperature,30.2
72223,CS2-1,120.95,Temperature,30.1
72224,CS2-1,120.97,Temperature,30.1
72225,CS2-1,120.99,Temperature,30.2
72226,CS2-1,121.0,Temperature,30.1
72227,CS2-1,121.02,Temperature,30.0
72228,CS2-1,121.03,Temperature,29.8
72229,CS2-1,121.05,Temperature,29.9
72230,CS2-1,121.07,Temperature,29.9
72231,CS2-1,121.08,Temperature,30.1
72232,CS2-1,121.1,Temperature,30.1
72233,CS2-1,121.12,Temperature,30.0
72234,CS2-1,121.13,Temperature,30.1
72235,CS2-1,121.18,Temperature,30.2
72236,CS2-1,121.2,Temperature,29.8
72237,CS2-1,121.22,Temperature,30.0
72238,CS2-1,121.23,Temperature,29.9
72239,CS2-1,121.25,Temperature,29.9
72240,CS2-1,121.27,Temperature,30.1
72241,CS2-1,121.28,Temperature,29.8
72242,CS2-1,121.3,Temperature,29.8
72243,CS2-1,121.32,Temperature,29.9
72244,CS2-1,121.33,Temperature,30.1
72245,CS2-1,121.35,Temperature,30.1
72246,CS2-1,121.37,Temperature,30.1
72247,CS2-1,121.38,Temperature,30.0
72248,CS2-1,121.4,Temperature,29.9
72249,CS2-1,121.42,Temperature,30.0
72250,CS2-1,121.43,Temperature,30.0
72251,CS2-1,121.45,Temperature,30.0
72252,CS2-1,121.47,Temperature,30.0
72253,CS2-1,121.48,Temperature,29.8
72254,CS2-1,121.5,Temperature,30.0
72255,CS2-1,121.52,Temperature,29.9
72256,CS2-1,121.53,Temperature,30.1
72257,CS2-1,121.55,Temperature,30.0
72258,CS2-1,121.57,Temperature,30.0
72259,CS2-1,121.58,Temperature,29.8
72260,CS2-1,121.6,Temperature,30.2
72261,CS2-1,121.62,Temperature,30.1
72262,CS2-1,121.63,Temperature,30.1
72263,CS2-1,121.65,Temperature,30.2
72264,CS2-1,121.67,Temperature,30.1
72265,CS2-1,121.68,Temperature,30.0
72266,CS2-1,121.7,Temperature,30.3
72267,CS2-1,121.72,Temperature,30.3
72268,CS2-1,121.74,Temperature,30.1
72269,CS2-1,121.75,Temperature,30.1
72270,CS2-1,121.77,Temperature,30.0
72271,CS2-1,121.79,Temperature,30.0
72272,CS2-1,121.8,Temperature,30.0
72273,CS2-1,121.82,Temperature,29.8
72274,CS2-1,121.83,Temperature,29.9
72275,CS2-1,121.85,Temperature,29.7
72276,CS2-1,121.87,Temperature,29.8
72277,CS2-1,121.89,Temperature,29.9
72278,CS2-1,121.9,Temperature,30.0
72279,CS2-1,121.92,Temperature,29.9
72280,CS2-1,121.93,Temperature,29.9
72281,CS2-1,121.95,Temperature,29.9
72282,CS2-1,121.97,Temperature,30.0
72283,CS2-1,121.98,Temperature,30.2
72284,CS2-1,122.0,Temperature,30.0
72285,CS2-1,122.02,Temperature,30.1
72286,CS2-1,122.03,Temperature,29.9
72287,CS2-1,122.05,Temperature,30.0
72288,CS2-1,122.07,Temperature,30.2
72289,CS2-1,122.08,Temperature,30.0
72290,CS2-1,122.1,Temperature,30.0
72291,CS2-1,122.12,Temperature,30.0
72292,CS2-1,122.13,Temperature,30.0
72293,CS2-1,122.15,Temperature,29.9
72294,CS2-1,122.17,Temperature,30.0
72295,CS2-1,122.18,Temperature,29.8
72296,CS2-1,122.2,Temperature,30.1
72297,CS2-1,122.22,Temperature,30.2
72298,CS2-1,122.23,Temperature,30.1
72299,CS2-1,122.25,Temperature,30.1
72300,CS2-1,122.27,Temperature,30.2
72301,CS2-1,122.28,Temperature,30.1
72302,CS2-1,122.3,Temperature,30.0
72303,CS2-1,122.32,Temperature,30.2
72304,CS2-1,122.33,Temperature,30.1
72305,CS2-1,122.35,Temperature,29.9
72306,CS2-1,122.37,Temperature,30.0
72307,CS2-1,122.38,Temperature,30.0
72308,CS2-1,122.4,Temperature,29.7
72309,CS2-1,122.42,Temperature,29.9
72310,CS2-1,122.43,Temperature,29.8
72311,CS2-1,122.45,Temperature,29.8
72312,CS2-1,122.47,Temperature,29.9
72313,CS2-1,122.48,Temperature,29.9
72314,CS2-1,122.5,Temperature,30.0
72315,CS2-1,122.52,Temperature,30.2
72316,CS2-1,122.54,Temperature,30.0
72317,CS2-1,122.55,Temperature,29.9
72318,CS2-1,122.57,Temperature,30.2
72319,CS2-1,122.58,Temperature,30.2
72320,CS2-1,122.6,Temperature,30.3
72321,CS2-1,122.62,Temperature,29.9
72322,CS2-1,122.64,Temperature,30.1
72323,CS2-1,122.65,Temperature,30.2
72324,CS2-1,122.67,Temperature,29.9
72325,CS2-1,122.69,Temperature,30.3
72326,CS2-1,122.7,Temperature,30.2
72327,CS2-1,122.72,Temperature,30.0
72328,CS2-1,122.74,Temperature,29.8
72329,CS2-1,122.75,Temperature,30.0
72330,CS2-1,122.77,Temperature,30.1
72331,CS2-1,122.79,Temperature,30.1
72332,CS2-1,122.8,Temperature,30.2
72333,CS2-1,122.82,Temperature,30.1
72334,CS2-1,122.83,Temperature,30.1
72335,CS2-1,122.85,Temperature,30.1
72336,CS2-1,122.87,Temperature,30.1
72337,CS2-1,122.88,Temperature,30.1
72338,CS2-1,122.9,Temperature,30.0
72339,CS2-1,122.92,Temperature,30.0
72340,CS2-1,122.93,Temperature,29.8
72341,CS2-1,122.95,Temperature,29.9
72342,CS2-1,122.97,Temperature,30.1
72343,CS2-1,122.98,Temperature,29.9
72344,CS2-1,123.0,Temperature,29.7
72345,CS2-1,123.02,Temperature,29.8
72346,CS2-1,123.03,Temperature,30.0
72347,CS2-1,123.05,Temperature,30.1
72348,CS2-1,123.07,Temperature,30.0
72349,CS2-1,123.08,Temperature,29.9
72350,CS2-1,123.1,Temperature,30.2
72351,CS2-1,123.12,Temperature,30.2
72352,CS2-1,123.13,Temperature,30.1
72353,CS2-1,123.15,Temperature,30.2
72354,CS2-1,123.17,Temperature,30.2
72355,CS2-1,123.18,Temperature,30.1
72356,CS2-1,123.2,Temperature,30.2
72357,CS2-1,123.22,Temperature,30.1
72358,CS2-1,123.23,Temperature,30.1
72359,CS2-1,123.25,Temperature,29.8
72360,CS2-1,123.27,Temperature,29.9
72361,CS2-1,123.28,Temperature,29.9
72362,CS2-1,123.3,Temperature,29.9
72363,CS2-1,123.32,Temperature,29.9
72364,CS2-1,123.33,Temperature,29.9
72365,CS2-1,123.35,Temperature,29.7
72366,CS2-1,123.37,Temperature,30.0
72367,CS2-1,123.38,Temperature,30.2
72368,CS2-1,123.4,Temperature,30.2
72369,CS2-1,123.42,Temperature,29.9
72370,CS2-1,123.44,Temperature,30.0
72371,CS2-1,123.45,Temperature,30.0
72372,CS2-1,123.47,Temperature,30.0
72373,CS2-1,123.48,Temperature,30.1
72374,CS2-1,123.5,Temperature,30.1
72375,CS2-1,123.52,Temperature,30.0
72376,CS2-1,123.54,Temperature,29.8
72377,CS2-1,123.55,Temperature,30.0
72378,CS2-1,123.57,Temperature,30.2
72379,CS2-1,123.58,Temperature,30.2
72380,CS2-1,123.6,Temperature,30.1
72381,CS2-1,123.62,Temperature,30.1
72382,CS2-1,123.63,Temperature,30.0
72383,CS2-1,123.65,Temperature,30.1
72384,CS2-1,123.67,Temperature,30.0
72385,CS2-1,123.68,Temperature,29.9
72386,CS2-1,123.7,Temperature,29.9
72387,CS2-1,123.72,Temperature,29.8
72388,CS2-1,123.73,Temperature,29.9
72389,CS2-1,123.75,Temperature,30.0
72390,CS2-1,123.77,Temperature,30.0
72391,CS2-1,123.78,Temperature,29.9
72392,CS2-1,123.8,Temperature,29.9
72393,CS2-1,123.82,Temperature,29.9
72394,CS2-1,123.83,Temperature,30.0
72395,CS2-1,123.85,Temperature,30.0
72396,CS2-1,123.87,Temperature,29.9
72397,CS2-1,123.88,Temperature,30.2
72398,CS2-1,123.9,Temperature,30.1
72399,CS2-1,123.92,Temperature,30.3
72400,CS2-1,123.93,Temperature,30.2
72401,CS2-1,123.95,Temperature,30.1
72402,CS2-1,123.97,Temperature,30.1
72403,CS2-1,123.98,Temperature,30.1
72404,CS2-1,124.0,Temperature,30.2
72405,CS2-1,124.02,Temperature,30.2
72406,CS2-1,124.03,Temperature,29.8
72407,CS2-1,124.05,Temperature,29.7
72408,CS2-1,124.07,Temperature,29.8
72409,CS2-1,124.08,Temperature,29.9
72410,CS2-1,124.1,Temperature,29.9
72411,CS2-1,124.12,Temperature,30.0
72412,CS2-1,124.13,Temperature,29.9
72413,CS2-1,124.15,Temperature,29.7
72414,CS2-1,124.17,Temperature,29.9
72415,CS2-1,124.18,Temperature,30.0
72416,CS2-1,124.2,Temperature,30.3
72417,CS2-1,124.22,Temperature,30.3
72418,CS2-1,124.23,Temperature,30.1
72419,CS2-1,124.25,Temperature,30.1
72420,CS2-1,124.27,Temperature,30.3
72421,CS2-1,124.28,Temperature,30.2
72422,CS2-1,124.3,Temperature,29.9
72423,CS2-1,124.32,Temperature,29.8
72424,CS2-1,124.35,Temperature,30.0
72425,CS2-1,124.37,Temperature,30.2
72426,CS2-1,124.39,Temperature,30.1
72427,CS2-1,124.4,Temperature,30.1
72428,CS2-1,124.42,Temperature,30.1
72429,CS2-1,124.43,Temperature,30.0
72430,CS2-1,124.45,Temperature,30.2
72431,CS2-1,124.47,Temperature,30.3
72432,CS2-1,124.48,Temperature,30.3
72433,CS2-1,124.5,Temperature,30.1
72434,CS2-1,124.52,Temperature,30.1
72435,CS2-1,124.54,Temperature,30.0
72436,CS2-1,124.55,Temperature,30.2
72437,CS2-1,124.57,Temperature,30.0
72438,CS2-1,124.58,Temperature,29.9
72439,CS2-1,124.6,Temperature,29.8
72440,CS2-1,124.62,Temperature,29.7
72441,CS2-1,124.63,Temperature,29.8
72442,CS2-1,124.65,Temperature,30.0
72443,CS2-1,124.67,Temperature,30.0
72444,CS2-1,124.68,Temperature,30.0
72445,CS2-1,124.7,Temperature,30.0
72446,CS2-1,124.72,Temperature,30.3
72447,CS2-1,124.73,Temperature,30.3
72448,CS2-1,124.75,Temperature,30.1
72449,CS2-1,124.77,Temperature,29.9
72450,CS2-1,124.78,Temperature,30.1
72451,CS2-1,124.8,Temperature,30.2
72452,CS2-1,124.82,Temperature,30.3
72453,CS2-1,124.83,Temperature,30.1
72454,CS2-1,124.85,Temperature,29.9
72455,CS2-1,124.87,Temperature,29.9
72456,CS2-1,124.88,Temperature,29.8
72457,CS2-1,124.9,Temperature,29.9
72458,CS2-1,124.92,Temperature,30.0
72459,CS2-1,124.93,Temperature,29.7
72460,CS2-1,124.95,Temperature,29.9
72461,CS2-1,124.97,Temperature,29.9
72462,CS2-1,124.98,Temperature,30.0
72463,CS2-1,125.0,Temperature,30.0
72464,CS2-1,125.02,Temperature,30.0
72465,CS2-1,125.03,Temperature,29.9
72466,CS2-1,125.05,Temperature,29.8
72467,CS2-1,125.07,Temperature,30.0
72468,CS2-1,125.08,Temperature,30.1
72469,CS2-1,125.1,Temperature,29.9
72470,CS2-1,125.12,Temperature,29.9
72471,CS2-1,125.13,Temperature,30.0
72472,CS2-1,125.15,Temperature,29.9
72473,CS2-1,125.17,Temperature,30.2
72474,CS2-1,125.18,Temperature,30.3
72475,CS2-1,125.2,Temperature,30.0
72476,CS2-1,125.22,Temperature,30.2
72477,CS2-1,125.23,Temperature,30.1
72478,CS2-1,125.25,Temperature,30.1
72479,CS2-1,125.27,Temperature,30.0
72480,CS2-1,125.28,Temperature,30.0
72481,CS2-1,125.3,Temperature,30.0
72482,CS2-1,125.32,Temperature,30.1
72483,CS2-1,125.33,Temperature,30.1
72484,CS2-1,125.35,Temperature,30.1
72485,CS2-1,125.37,Temperature,29.8
72486,CS2-1,125.38,Temperature,30.0
72487,CS2-1,125.4,Temperature,29.8
72488,CS2-1,125.42,Temperature,29.9
72489,CS2-1,125.43,Temperature,30.0
72490,CS2-1,125.45,Temperature,29.9
72491,CS2-1,125.47,Temperature,29.8
72492,CS2-1,125.48,Temperature,30.0
72493,CS2-1,125.5,Temperature,29.9
72494,CS2-1,125.52,Temperature,30.1
72495,CS2-1,125.53,Temperature,30.1
72496,CS2-1,125.55,Temperature,29.8
72497,CS2-1,125.57,Temperature,29.8
72498,CS2-1,125.58,Temperature,29.9
72499,CS2-1,125.6,Temperature,30.0
72500,CS2-1,125.62,Temperature,30.0
72501,CS2-1,125.63,Temperature,29.9
72502,CS2-1,125.65,Temperature,29.8
72503,CS2-1,125.67,Temperature,29.8
72504,CS2-1,125.68,Temperature,30.0
72505,CS2-1,125.7,Temperature,30.1
72506,CS2-1,125.72,Temperature,30.1
72507,CS2-1,125.73,Temperature,30.1
72508,CS2-1,125.75,Temperature,30.0
72509,CS2-1,125.77,Temperature,30.0
72510,CS2-1,125.78,Temperature,30.1
72511,CS2-1,125.8,Temperature,30.1
72512,CS2-1,125.82,Temperature,30.1
72513,CS2-1,125.83,Temperature,30.1
72514,CS2-1,125.85,Temperature,30.0
72515,CS2-1,125.87,Temperature,30.2
72516,CS2-1,125.88,Temperature,30.0
72517,CS2-1,125.9,Temperature,30.0
72518,CS2-1,125.92,Temperature,29.8
72519,CS2-1,125.93,Temperature,29.9
72520,CS2-1,125.95,Temperature,29.9
72521,CS2-1,125.97,Temperature,29.9
72522,CS2-1,125.98,Temperature,29.9
72523,CS2-1,126.0,Temperature,29.8
72524,CS2-1,126.02,Temperature,30.0
72525,CS2-1,126.03,Temperature,30.1
72526,CS2-1,126.05,Temperature,30.0
72527,CS2-1,126.07,Temperature,29.9
72528,CS2-1,126.08,Temperature,29.8
72529,CS2-1,126.1,Temperature,29.9
72530,CS2-1,126.12,Temperature,29.9
72531,CS2-1,126.13,Temperature,30.2
72532,CS2-1,126.15,Temperature,30.0
72533,CS2-1,126.17,Temperature,29.9
72534,CS2-1,126.18,Temperature,30.0
72535,CS2-1,126.2,Temperature,30.0
72536,CS2-1,126.22,Temperature,30.0
72537,CS2-1,126.23,Temperature,30.0
72538,CS2-1,126.25,Temperature,29.9
72539,CS2-1,126.27,Temperature,30.1
72540,CS2-1,126.28,Temperature,30.0
72541,CS2-1,126.3,Temperature,30.1
72542,CS2-1,126.32,Temperature,30.3
72543,CS2-1,126.33,Temperature,30.2
72544,CS2-1,126.35,Temperature,30.3
72545,CS2-1,126.37,Temperature,30.2
72546,CS2-1,126.38,Temperature,30.3
72547,CS2-1,126.4,Temperature,30.0
72548,CS2-1,126.42,Temperature,30.2
72549,CS2-1,126.43,Temperature,30.1
72550,CS2-1,126.45,Temperature,30.0
72551,CS2-1,126.47,Temperature,29.8
72552,CS2-1,126.48,Temperature,29.9
72553,CS2-1,126.5,Temperature,30.0
72554,CS2-1,126.52,Temperature,29.9
72555,CS2-1,126.53,Temperature,29.9
72556,CS2-1,126.55,Temperature,29.9
72557,CS2-1,126.57,Temperature,29.9
72558,CS2-1,126.58,Temperature,29.9
72559,CS2-1,126.6,Temperature,30.1
72560,CS2-1,126.62,Temperature,30.2
72561,CS2-1,126.63,Temperature,30.0
72562,CS2-1,126.65,Temperature,30.1
72563,CS2-1,126.67,Temperature,30.0
72564,CS2-1,126.68,Temperature,30.2
72565,CS2-1,126.7,Temperature,29.9
72566,CS2-1,126.72,Temperature,30.0
72567,CS2-1,126.73,Temperature,29.9
72568,CS2-1,126.75,Temperature,29.9
72569,CS2-1,126.77,Temperature,30.1
72570,CS2-1,126.78,Temperature,30.3
72571,CS2-1,126.8,Temperature,30.0
72572,CS2-1,126.82,Temperature,30.1
72573,CS2-1,126.83,Temperature,30.0
72574,CS2-1,126.85,Temperature,30.0
72575,CS2-1,126.87,Temperature,30.2
72576,CS2-1,126.88,Temperature,30.1
72577,CS2-1,126.9,Temperature,29.9
72578,CS2-1,126.92,Temperature,30.0
72579,CS2-1,126.93,Temperature,30.0
72580,CS2-1,126.95,Temperature,30.1
72581,CS2-1,126.97,Temperature,29.9
72582,CS2-1,126.98,Temperature,29.9
72583,CS2-1,127.0,Temperature,29.8
72584,CS2-1,127.02,Temperature,29.7
72585,CS2-1,127.03,Temperature,29.7
72586,CS2-1,127.05,Temperature,30.0
72587,CS2-1,127.07,Temperature,29.9
72588,CS2-1,127.08,Temperature,30.0
72589,CS2-1,127.1,Temperature,29.7
72590,CS2-1,127.12,Temperature,29.7
72591,CS2-1,127.13,Temperature,29.8
72592,CS2-1,127.15,Temperature,30.0
72593,CS2-1,127.17,Temperature,30.0
72594,CS2-1,127.18,Temperature,29.9
72595,CS2-1,127.2,Temperature,29.9
72596,CS2-1,127.22,Temperature,29.9
72597,CS2-1,127.23,Temperature,30.0
72598,CS2-1,127.25,Temperature,30.2
72599,CS2-1,127.27,Temperature,29.9
72600,CS2-1,127.28,Temperature,30.1
72601,CS2-1,127.3,Temperature,30.0
72602,CS2-1,127.32,Temperature,30.0
72603,CS2-1,127.33,Temperature,29.9
72604,CS2-1,127.35,Temperature,29.9
72605,CS2-1,127.37,Temperature,30.0
72606,CS2-1,127.38,Temperature,30.0
72607,CS2-1,127.4,Temperature,30.0
72608,CS2-1,127.42,Temperature,30.2
72609,CS2-1,127.43,Temperature,30.1
72610,CS2-1,127.45,Temperature,30.1
72611,CS2-1,127.47,Temperature,30.0
72612,CS2-1,127.48,Temperature,30.2
72613,CS2-1,127.5,Temperature,30.2
72614,CS2-1,127.52,Temperature,30.1
72615,CS2-1,127.53,Temperature,30.0
72616,CS2-1,127.55,Temperature,30.0
72617,CS2-1,127.57,Temperature,29.9
72618,CS2-1,127.58,Temperature,30.0
72619,CS2-1,127.6,Temperature,29.8
72620,CS2-1,127.62,Temperature,29.8
72621,CS2-1,127.63,Temperature,29.9
72622,CS2-1,127.65,Temperature,29.7
72623,CS2-1,127.67,Temperature,29.8
72624,CS2-1,127.68,Temperature,30.0
72625,CS2-1,127.7,Temperature,30.1
72626,CS2-1,127.72,Temperature,30.0
72627,CS2-1,127.73,Temperature,30.0
72628,CS2-1,127.75,Temperature,30.0
72629,CS2-1,127.77,Temperature,30.1
72630,CS2-1,127.78,Temperature,30.1
72631,CS2-1,127.8,Temperature,30.0
72632,CS2-1,127.82,Temperature,30.0
72633,CS2-1,127.83,Temperature,30.0
72634,CS2-1,127.85,Temperature,30.2
72635,CS2-1,127.87,Temperature,30.2
72636,CS2-1,127.88,Temperature,30.1
72637,CS2-1,127.9,Temperature,30.0
72638,CS2-1,127.92,Temperature,30.1
72639,CS2-1,127.93,Temperature,30.2
72640,CS2-1,127.95,Temperature,30.0
72641,CS2-1,127.97,Temperature,29.9
72642,CS2-1,127.98,Temperature,30.0
72643,CS2-1,128.0,Temperature,29.9
72644,CS2-1,128.02,Temperature,30.0
72645,CS2-1,128.03,Temperature,30.1
72646,CS2-1,128.05,Temperature,30.0
72647,CS2-1,128.07,Temperature,29.8
72648,CS2-1,128.08,Temperature,29.8
72649,CS2-1,128.1,Temperature,29.9
72650,CS2-1,128.12,Temperature,30.0
72651,CS2-1,128.13,Temperature,29.8
72652,CS2-1,128.15,Temperature,30.0
72653,CS2-1,128.17,Temperature,29.8
72654,CS2-1,128.18,Temperature,30.0
72655,CS2-1,128.2,Temperature,30.1
72656,CS2-1,128.22,Temperature,30.0
72657,CS2-1,128.23,Temperature,30.3
72658,CS2-1,128.25,Temperature,30.0
72659,CS2-1,128.27,Temperature,30.1
72660,CS2-1,128.28,Temperature,30.0
72661,CS2-1,128.3,Temperature,30.0
72662,CS2-1,128.32,Temperature,30.1
72663,CS2-1,128.33,Temperature,29.9
72664,CS2-1,128.35,Temperature,29.7
72665,CS2-1,128.37,Temperature,29.9
72666,CS2-1,128.38,Temperature,30.0
72667,CS2-1,128.4,Temperature,29.8
72668,CS2-1,128.42,Temperature,29.8
72669,CS2-1,128.43,Temperature,29.9
72670,CS2-1,128.45,Temperature,29.7
72671,CS2-1,128.47,Temperature,30.0
72672,CS2-1,128.48,Temperature,29.9
72673,CS2-1,128.5,Temperature,29.8
72674,CS2-1,128.52,Temperature,29.9
72675,CS2-1,128.53,Temperature,29.8
72676,CS2-1,128.55,Temperature,29.9
72677,CS2-1,128.57,Temperature,29.9
72678,CS2-1,128.58,Temperature,30.0
72679,CS2-1,128.6,Temperature,30.0
72680,CS2-1,128.62,Temperature,30.1
72681,CS2-1,128.63,Temperature,29.8
72682,CS2-1,128.65,Temperature,30.1
72683,CS2-1,128.67,Temperature,30.0
72684,CS2-1,128.68,Temperature,30.0
72685,CS2-1,128.7,Temperature,29.9
72686,CS2-1,128.72,Temperature,29.9
72687,CS2-1,128.73,Temperature,30.2
72688,CS2-1,128.75,Temperature,30.0
72689,CS2-1,128.77,Temperature,30.2
72690,CS2-1,128.78,Temperature,30.0
72691,CS2-1,128.8,Temperature,29.9
72692,CS2-1,128.82,Temperature,30.1
72693,CS2-1,128.83,Temperature,30.3
72694,CS2-1,128.85,Temperature,30.2
72695,CS2-1,128.87,Temperature,30.0
72696,CS2-1,128.9,Temperature,30.1
72697,CS2-1,128.92,Temperature,30.0
72698,CS2-1,128.93,Temperature,30.1
72699,CS2-1,128.95,Temperature,29.9
72700,CS2-1,128.97,Temperature,29.8
72701,CS2-1,128.98,Temperature,30.0
72702,CS2-1,129.0,Temperature,30.1
72703,CS2-1,129.02,Temperature,30.1
72704,CS2-1,129.03,Temperature,30.0
72705,CS2-1,129.05,Temperature,29.9
72706,CS2-1,129.07,Temperature,29.9
72707,CS2-1,129.08,Temperature,29.9
72708,CS2-1,129.1,Temperature,30.0
72709,CS2-1,129.12,Temperature,29.7
72710,CS2-1,129.13,Temperature,29.8
72711,CS2-1,129.15,Temperature,29.7
72712,CS2-1,129.17,Temperature,30.0
72713,CS2-1,129.18,Temperature,30.1
72714,CS2-1,129.2,Temperature,30.0
72715,CS2-1,129.22,Temperature,30.1
72716,CS2-1,129.23,Temperature,29.9
72717,CS2-1,129.25,Temperature,30.0
72718,CS2-1,129.27,Temperature,30.1
72719,CS2-1,129.28,Temperature,30.2
72720,CS2-1,129.3,Temperature,30.1
72721,CS2-1,129.32,Temperature,30.0
72722,CS2-1,129.33,Temperature,29.9
72723,CS2-1,129.35,Temperature,29.9
72724,CS2-1,129.37,Temperature,30.1
72725,CS2-1,129.38,Temperature,30.1
72726,CS2-1,129.4,Temperature,30.2
72727,CS2-1,129.42,Temperature,29.9
72728,CS2-1,129.43,Temperature,30.0
72729,CS2-1,129.45,Temperature,30.3
72730,CS2-1,129.47,Temperature,30.2
72731,CS2-1,129.48,Temperature,29.8
72732,CS2-1,129.5,Temperature,30.1
72733,CS2-1,129.52,Temperature,29.8
72734,CS2-1,129.53,Temperature,30.2
72735,CS2-1,129.55,Temperature,30.0
72736,CS2-1,129.57,Temperature,30.1
72737,CS2-1,129.58,Temperature,30.0
72738,CS2-1,129.6,Temperature,29.8
72739,CS2-1,129.62,Temperature,30.0
72740,CS2-1,129.63,Temperature,29.9
72741,CS2-1,129.65,Temperature,29.9
72742,CS2-1,129.67,Temperature,29.9
72743,CS2-1,129.68,Temperature,29.8
72744,CS2-1,129.7,Temperature,30.0
72745,CS2-1,129.72,Temperature,30.1
72746,CS2-1,129.73,Temperature,29.9
72747,CS2-1,129.75,Temperature,29.9
72748,CS2-1,129.77,Temperature,30.1
72749,CS2-1,129.78,Temperature,30.0
72750,CS2-1,129.8,Temperature,30.2
72751,CS2-1,129.82,Temperature,30.2
72752,CS2-1,129.83,Temperature,30.0
72753,CS2-1,129.87,Temperature,29.9
72754,CS2-1,129.88,Temperature,30.2
72755,CS2-1,129.9,Temperature,30.2
72756,CS2-1,129.92,Temperature,30.0
72757,CS2-1,129.93,Temperature,30.0
72758,CS2-1,129.95,Temperature,30.1
72759,CS2-1,129.97,Temperature,30.0
72760,CS2-1,129.98,Temperature,30.2
72761,CS2-1,130.0,Temperature,30.2
72762,CS2-1,130.02,Temperature,29.9
72763,CS2-1,130.03,Temperature,29.9
72764,CS2-1,130.05,Temperature,29.8
72765,CS2-1,130.07,Temperature,29.9
72766,CS2-1,130.08,Temperature,30.1
72767,CS2-1,130.1,Temperature,29.8
72768,CS2-1,130.12,Temperature,30.0
72769,CS2-1,130.13,Temperature,29.9
72770,CS2-1,130.15,Temperature,30.0
72771,CS2-1,130.17,Temperature,30.2
72772,CS2-1,130.18,Temperature,30.0
72773,CS2-1,130.2,Temperature,30.0
72774,CS2-1,130.22,Temperature,30.0
72775,CS2-1,130.23,Temperature,30.2
72776,CS2-1,130.25,Temperature,30.4
72777,CS2-1,130.27,Temperature,30.3
72778,CS2-1,130.28,Temperature,30.1
72779,CS2-1,130.3,Temperature,30.0
72780,CS2-1,130.32,Temperature,30.1
72781,CS2-1,130.33,Temperature,30.2
72782,CS2-1,130.35,Temperature,30.1
72783,CS2-1,130.37,Temperature,30.0
72784,CS2-1,130.39,Temperature,29.9
72785,CS2-1,130.4,Temperature,29.8
72786,CS2-1,130.42,Temperature,29.9
72787,CS2-1,130.43,Temperature,29.9
72788,CS2-1,130.45,Temperature,29.8
72789,CS2-1,130.47,Temperature,29.8
